pauta,url,voto
PL   Nº 591/2021 - REQ. DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAMENTO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=591&Ano=2021,Sim
PL   Nº 591/2021 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 1 SESSÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=591&Ano=2021,Não
PL   Nº 591/2021 - SUBEMENDA SUBSTITUTIVA OFERECIDA PELO RELATOR,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=591&Ano=2021,Sim
PL   Nº 591/2021 - DTQ 6 - PSOL - EMENDA DE PLENÁRIO Nº 19,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=591&Ano=2021,Não
"PL   Nº 591/2021 - DTQ 2 - PT - INC. II DO ART. 12 DO SUBSTITUTIVO, PARA REJEIÇÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=591&Ano=2021,Sim
PL   Nº 591/2021 - DTQ 5 - PDT - EMENDA DE PLENÁRIO Nº 8,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=591&Ano=2021,Não
PL   Nº 591/2021 - DTQ 4 - PDT - EMENDA DE PLENÁRIO Nº 7,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=591&Ano=2021,Não
PL   Nº 591/2021 - DTQ 3 - PCdoB -  EMENDA DE PLENÁRIO Nº 6,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=591&Ano=2021,Não
PL   Nº 591/2021 - DTQ 10 - PT - EMENDA DE PLENÁRIO Nº 17,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=591&Ano=2021,Não
"PL   Nº 591/2021 - DTQ 13 - NOVO - EXPRESSÃO ""FICAM EXTINTOS OS BENEFÍCIOS TRIBUTÁRIOS DE QUE...""",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=591&Ano=2021,Não
PL   Nº 591/2021 - DTQ 14 - PSB - EMENDA DE PLENÁRIO Nº 21,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=591&Ano=2021,---
PL   Nº 591/2021 - DTQ 7 - PSB - EMENDA DE PLENÁRIO Nº 20,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=591&Ano=2021,Não
PL   Nº 591/2021 - DTQ 11 - PT - EMENDA DE PLENÁRIO Nº 22,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=591&Ano=2021,Não
MPV  Nº 1040/2021 - EMENDA DO SENADO FEDERAL COM PARECER PELA REJEIÇÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1040&Ano=2021,Não
MPV  Nº 1045/2021 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1045&Ano=2021,Não
MPV  Nº 1045/2021 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR 1 SESSÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1045&Ano=2021,Não
MPV  Nº 1045/2021 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 1 SESSÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1045&Ano=2021,Não
MPV  Nº 1045/2021 - SUBEMENDA SUBSTITUTIVA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1045&Ano=2021,Sim
REQ  Nº 1628/2021 - QUEBRA DE INSTERSTÍCIO DE 2 SESSÕES PARA VOTAÇÃO DA PEC 135/2019,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1628&Ano=2021,Sim
PEC  Nº 135/2019 - REQ. DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAMENTO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PEC&Numero=135&Ano=2019,---
PEC  Nº 135/2019 - PROPOSTA DE EMENDA À CONSTITUIÇÃO - PRIMEIRO TURNO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PEC&Numero=135&Ano=2019,---
PRC  Nº 57/2021 - PROJETO DE RESOLUÇÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PRC&Numero=57&Ano=2021,Sim
MPV  Nº 1045/2021 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1045&Ano=2021,Não
MPV  Nº 1045/2021 - DTQ 6 - PT - CAPÍTULO III DO PLV,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1045&Ano=2021,Sim
MPV  Nº 1045/2021 - DTQ 8 - PSOL - CAPÍTULO IV DO PLV,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1045&Ano=2021,Sim
MPV  Nº 1045/2021 - DTQ 12 - PSD - ART. 52 DO PLV,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1045&Ano=2021,Sim
REQ  Nº 1648/2021 - DISPENSA DE INTERSTÍCIO DE 2 SESSÕES PARA A PEC 125/2011,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1648&Ano=2021,Sim
PEC  Nº 125/2011 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PEC&Numero=125&Ano=2011,Sim
PEC  Nº 125/2011 - DTQ 1 - PDT - PREFERÊNCIA PARA APRECIAÇÃO DO TEXTO ORIGINAL,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PEC&Numero=125&Ano=2011,---
PEC  Nº 125/2011 - SUBSTITUTIVO DA COMISSÃO ESPECIAL,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PEC&Numero=125&Ano=2011,Sim
"PEC  Nº 125/2011 - DTQ. 15 - PSL - ART. 1º DO SUBSTITUTIVO, PARA SUPRESSÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PEC&Numero=125&Ano=2011,---
"PEC  Nº 125/2011 - DTQ 3 - PSOL - ART. 2º DO SUBSTITUTIVO, PARA FINS DE SUPRESSÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PEC&Numero=125&Ano=2011,Não
"PEC  Nº 125/2011 - DTQ. 14 - PROS,PSC,PTB - §1º DO ART. 17 DA CF, ALTERADO PELO ART. 3º...",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PEC&Numero=125&Ano=2011,Sim
"PEC  Nº 125/2011 - DTQ 7: PT: ART. 6º DO SUBSTITUTIVO, COM VISTAS À REJEIÇÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PEC&Numero=125&Ano=2011,---
"PEC  Nº 125/2011 - DTQ 2: PDT: EXPR. ""E O INCISO I DO ART. 17"", CONST. NO ART. 10 DO SUBSTITUTIVO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PEC&Numero=125&Ano=2011,Não
PEC  Nº 125/2011 - EMENDA DE REDAÇÃO N° 1,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PEC&Numero=125&Ano=2011,Sim
MPV  Nº 1045/2021 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1045&Ano=2021,Não
"MPV  Nº 1045/2021 - DTQ 26 - PSDB - PALAVRA ""SUBSIDIARIAMENTE"" DO INCISO V, DO ART. 60, DO PLV",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1045&Ano=2021,Não
"MPV  Nº 1045/2021 - DTQ 27 - PT - CAPÍTULO V DA SUBEMENDA,, PARA REJEIÇÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1045&Ano=2021,Não
MPV  Nº 1045/2021 - DTQ 14 - PSB - ART. 88 DO PLV,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1045&Ano=2021,---
"MPV  Nº 1045/2021 - DTQ 24 - PCdoB - ART. 90 DO PLV, COM VISTAS À SUA SUPRESSÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1045&Ano=2021,Sim
MPV  Nº 1045/2021 - DTQ 17 - SOLIDARIEDADE - EMENDA DE PLENÁRIO Nº 44,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1045&Ano=2021,Não
MPV  Nº 1045/2021 - DTQ 16 - PSB - ART. 627-A CONSTANTE DO ART. 90 DO PLV,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1045&Ano=2021,Sim
MPV  Nº 1045/2021 - DTQ 20 - PT- EMENDA DE PLENÁRIO Nº 46,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1045&Ano=2021,Não
"MPV  Nº 1045/2021 - DTQ 1 - (PROS, PSC, PTB) - EMENDA DE COMISSÃO Nº 4",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1045&Ano=2021,Não
PL   Nº 2522/2015 - PROJETO DE LEI,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2522&Ano=2015,Sim
MPV  Nº 1042/2021 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1042&Ano=2021,Não
MPV  Nº 1042/2021 - PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1042&Ano=2021,Sim
MPV  Nº 1042/2021 - PARECER DA C.M P/ NÃO ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1042&Ano=2021,Sim
MPV  Nº 1042/2021 - PROJETO DE LEI DE CONVERSÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1042&Ano=2021,Sim
"MPV  Nº 1042/2021 - DTQ 2 - PSOL - ART. 3º DA MPV, PARA SUPRESSÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1042&Ano=2021,Sim
REC  Nº 108/2011 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REC&Numero=108&Ano=2011,Não
REC  Nº 108/2011 - PL 3776/2008,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REC&Numero=108&Ano=2011,Não
PL   Nº 2337/2021 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2337&Ano=2021,Sim
REQ  Nº 1649/2021 - QUEBRA DE INTERSTÍCIO PARA APRECIAÇÃO DA PEC Nº 125/2011,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1649&Ano=2021,Sim
PEC  Nº 125/2011 - PROPOSTA DE EMENDA À CONSTITUIÇÃO - SEGUNDO TURNO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PEC&Numero=125&Ano=2011,Sim
"PEC  Nº 125/2011 - DTQ. 1 - PSL - ART. 1º DO SUBSTITUTIVO, PARA SUA SUPRESSÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PEC&Numero=125&Ano=2011,Sim
"PEC  Nº 125/2011 - DTQ 5 - REPUBLICANOS - ART 2º PEC E INC. II § 3º ART 17, PARA SUPRESSÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PEC&Numero=125&Ano=2011,---
"PEC  Nº 125/2011 - DTQ. 10 - CIDADANIA - ""§ 1º DO ART. 17 DA CF"", ALTERADO PELO ART. 3º DA...",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PEC&Numero=125&Ano=2011,Sim
"PEC  Nº 125/2011 - DTQ 8 - PT - EXPR ""INDEP. DO SIST. ELEIT."" DO §6º ART 17 CF P/ SUPRESSÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PEC&Numero=125&Ano=2011,Sim
"PEC  Nº 125/2011 - DTQ. 2 - REPUBLICANOS - EXP. ""DESDE QUE GRATUITOS"",  INC. III, ART. 9º...",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PEC&Numero=125&Ano=2011,Sim
PL   Nº 5829/2019 - SUBSTITUTIVO OFERECIDO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=5829&Ano=2019,Sim
PL   Nº 5829/2019 - DTQ 8 - PSOL - EMENDA DE PLENÁRIO Nº 1,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=5829&Ano=2019,Não
REQ  Nº 1115/2021 - URGÊNCIA PARA APRECIAÇÃO DO PROJETO DE LEI 2510/2019,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1115&Ano=2021,Sim
REQ  Nº 1505/2021 - URGÊNCIA PARA APRECIAÇÃO DO PROJETO DE LEI 2486/2021,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1505&Ano=2021,Sim
PL   Nº 4206/2020 - DTQ 1: PSB: PREFERÊNCIA PARA VOTAÇÃO DO TEXTO PRINCIPAL,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=4206&Ano=2020,Não
PL   Nº 4206/2020 - SUBSTITUTIVO OFERECIDO PELO RELATOR,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=4206&Ano=2020,Sim
PL   Nº 5391/2020 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=5391&Ano=2020,Não
PL   Nº 5391/2020 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=5391&Ano=2020,Não
PL   Nº 5391/2020 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=5391&Ano=2020,Não
PL   Nº 5391/2020 - SUBEMENDA SUBSTITUTIVA GLOBAL,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=5391&Ano=2020,Sim
MPV  Nº 1047/2021 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1047&Ano=2021,Não
MPV  Nº 1047/2021 - SUBEMENDA SUBSTITUTIVA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1047&Ano=2021,Sim
MPV  Nº 1047/2021 - DTQ 7 - CIDADANIA - EMENDA DE COMISSÃO Nº 7,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1047&Ano=2021,Não
"MPV  Nº 1047/2021 - DTQ 4 - PT - CONECTIVO ""OU"" CONST. DO INCISO I DO ART. 7º, COM VISTAS À REJEIÇÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1047&Ano=2021,Sim
MPV  Nº 1047/2021 - DTQ 5 - PT - EMENDA DE COMISSÃO Nº 43,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1047&Ano=2021,Não
"MPV  Nº 1047/2021 - DTQ 2 - PSOL - ART. 11 DA MPV, PARA SUPRESSÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1047&Ano=2021,Sim
MPV  Nº 1047/2021 - DTQ 6 - NOVO - EMENDA DE COMISSÃO Nº 50,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1047&Ano=2021,Não
PL   Nº 2510/2019 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2510&Ano=2019,Não
PL   Nº 2510/2019 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2510&Ano=2019,Não
PL   Nº 2510/2019 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2510&Ano=2019,---
PL   Nº 2510/2019 - SUBSTITUTIVO OFERECIDO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2510&Ano=2019,Sim
PL   Nº 2510/2019 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2510&Ano=2019,Não
PL   Nº 2510/2019 - DTQ 1 - PT - EMENDA DE PLENÁRIO Nº 1,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2510&Ano=2019,Não
PL   Nº 2510/2019 - DTQ 5 - PSB - EMENDA DE PLENÁRIO Nº 5,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2510&Ano=2019,Não
PL   Nº 2510/2019 - DTQ 2 - PCdoB - EMENDA DE PLENÁRIO Nº 2,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2510&Ano=2019,---
PL   Nº 2510/2019 - DTQ 4 - PSB - EMENDA DE PLENÁRIO Nº 6,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2510&Ano=2019,Não
PL   Nº 2510/2019 - DTQ 6 - PSOL - EMENDA DE PLENÁRIO Nº 7,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2510&Ano=2019,Não
REQ  Nº 1159/2021 - URGÊNCIA PARA APRECIAÇÃO DO PROJETO DE LEI Nº 813/2021,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1159&Ano=2021,---
REQ  Nº 1670/2021 - URGÊNCIA PARA APRECIAÇÃO DO PLP 112/2021,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1670&Ano=2021,Sim
REQ  Nº 1712/2021 - URGÊNCIA PARA APRECIAÇÃO DO PL 2695/2021,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1712&Ano=2021,Sim
PEC  Nº 17/2019 - SUBSTITUTIVO OFERECIDO PELO RELATOR,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PEC&Numero=17&Ano=2019,Sim
"PEC  Nº 17/2019 - DTQ 1 - NOVO - EXPR. ""QUE DISPORÁ SOBRE A CRIAÇÃO ..."" DO ART. 2º DO SUBST.",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PEC&Numero=17&Ano=2019,---
PEC  Nº 17/2019 - PROPOSTA DE EMENDA À CONSTITUIÇÃO - SEGUNDOTURNO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PEC&Numero=17&Ano=2019,Sim
REQ  Nº 1729/2021 - URGÊNCIA PARA APRECIAÇÃO DO PL 2380/21,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1729&Ano=2021,Sim
MPV  Nº 1050/2021 - PROJETO DE LEI DE CONVERSÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1050&Ano=2021,Sim
"MPV  Nº 1050/2021 - DTQ 3 - PSOL - ART. 1º DO PLV, PARA SUPRESSÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1050&Ano=2021,Sim
"MPV  Nº 1050/2021 - DTQ 2 - PCdoB - ART. 3º E ART. 2º-A DA LEI 7408/1985, COM REDAÇÃO DO PLV",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1050&Ano=2021,---
PL   Nº 486/2021 - SUBSTITUTIVO OFERECIDO PELA RELATORA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=486&Ano=2021,Sim
PL   Nº 2337/2021 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2337&Ano=2021,Não
PL   Nº 2337/2021 - SUBEMENDA SUBSTITUTIVA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2337&Ano=2021,Sim
PL   Nº 2337/2021 - DTQ 26 - NOVO - EMENDA DE PLENÁRIO Nº 78,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2337&Ano=2021,Não
PL   Nº 2337/2021 - DTQ 9 - PT - EMENDA DE PLENÁRIO Nº 106,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2337&Ano=2021,---
PL   Nº 2337/2021 - DTQ 5 - PSOL - EMENDA DE PLENÁRIO Nº 64,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2337&Ano=2021,---
PL   Nº 2337/2021 - DTQ 35 - REPUBLICANOS - EMENDA DE PLENÁRIO Nº 125,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2337&Ano=2021,---
PL   Nº 2337/2021 - DTQ 39 - MDB - EMENDA DE PLENÁRIO Nº 39,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2337&Ano=2021,Não
PL   Nº 2337/2021 - DTQ 27 - PSD - EMENDA DE PLENÁRIO Nº 153,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2337&Ano=2021,Não
PL   Nº 2337/2021 - DTQ 24 - PSDB - EMENDA DE PLENÁRIO Nº 116,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2337&Ano=2021,Não
PL   Nº 2337/2021 - DTQ 7 - SOLIDARIEDADE - EMENDA DE PLENÁRIO Nº 115,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2337&Ano=2021,Não
PL   Nº 2337/2021 - DTQ 34 - PT - EMENDA DE PLENÁRIO Nº 164,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2337&Ano=2021,Não
PL   Nº 2337/2021 - DTQ 2 - PDT - EMENDA DE PLENÁRIO Nº 43,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2337&Ano=2021,---
"PL   Nº 2337/2021 - DTQ 38 - PSL - ART. 10 DA LEI 9250/1995, ALTERADO P/ ART. 47 DA SUBEMENDA SUBST.",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2337&Ano=2021,Sim
PL   Nº 2337/2021 - DTQ 3 - PDT - EMENDA DE PLENÁRIO Nº 50,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2337&Ano=2021,Não
PL   Nº 2337/2021 - DTQ 30 - REPUBLICANOS - EMENDA DE PLENÁRIO Nº 155,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2337&Ano=2021,Não
PL   Nº 2337/2021 - DTQ 40 - CIDADANIA - EMENDA DE PLENÁRIO Nº 133,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2337&Ano=2021,Não
PL   Nº 2337/2021 - DTQ 41 - PSDB - EMENDA DE PLENÁRIO Nº 145,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2337&Ano=2021,Não
MPV  Nº 1049/2021 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1049&Ano=2021,---
MPV  Nº 1049/2021 - DTQ 4 - PT - EMENDA DE PLENÁRIO 1,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1049&Ano=2021,Não
MPV  Nº 1049/2021 - DTQ 6 - PSOL - § 5º ART. 13 DA LEI 6453/77 (ART 35 MPV),http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1049&Ano=2021,---
PLP  Nº 112/2021 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PLP&Numero=112&Ano=2021,Não
PLP  Nº 112/2021 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PLP&Numero=112&Ano=2021,Não
REQ  Nº 1766/2021 - URGÊNCIA PARA APRECIAÇÃO DO PL 4572/2019,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1766&Ano=2021,Sim
REQ  Nº 1791/2021 - URGÊNCIA PARA APRECIAÇÃO DO PL 783/2021,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1791&Ano=2021,Sim
REQ  Nº 1794/2021 - URGÊNCIA PARA APRECIAÇÃO DO PL 1951/2021,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1794&Ano=2021,---
PL   Nº 783/2021 - SUBSTITUTIVO OFERECIDO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=783&Ano=2021,Sim
PLP  Nº 112/2021 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PLP&Numero=112&Ano=2021,---
PLP  Nº 112/2021 - SUBEMENDA SUBSTITUTIVA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PLP&Numero=112&Ano=2021,Sim
"PLP  Nº 112/2021 - DTQ 27 - PT - §5º DO ART 50, COM VISTAS À REJEIÇÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PLP&Numero=112&Ano=2021,Não
PLP  Nº 112/2021 - DTQ 35 - PSB - EMENDA DE PLENÁRIO Nº 100,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PLP&Numero=112&Ano=2021,Sim
"PLP  Nº 112/2021 - DTQ 38 - BLOCO PROS - EXP. ""OBTENHAM PELO MENOS 80% (...), PARA REJEIÇÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PLP&Numero=112&Ano=2021,Sim
PLP  Nº 112/2021 - DTQ 20 - BLOCO PROS - EMENDA DE PLENÁRIO Nº 40,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PLP&Numero=112&Ano=2021,---
PLP  Nº 112/2021 - DTQ 41 - PSDB - EMENDA DE PLENÁRIO N.º 50,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PLP&Numero=112&Ano=2021,---
"PLP  Nº 112/2021 - DTQ 12 - PSL - INCISO XIV DO ART. 170 DO SUBSTITUTIVO, PARA SUPRESSÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PLP&Numero=112&Ano=2021,---
PLP  Nº 112/2021 - DTQ 15 - PSB - EMENDA DE PLENÁRIO Nº 36,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PLP&Numero=112&Ano=2021,---
"PLP  Nº 112/2021 - DTQ 10 - PSL - §8º DO ART. 170 DO SUBSTITUTIVO, PARA SUPRESSÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PLP&Numero=112&Ano=2021,Não
"PLP  Nº 112/2021 - DTQ 11 - PSL - §10º DO ART. 170 DO SUBSTITUTIVO, PARA SUPRESSÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PLP&Numero=112&Ano=2021,Não
